order_id,customer_id,order_date,total_amount,shipping_address,status,delivery_date
ORD02679,CUST0043,20-02-2025,14252.18,"7797 Patterson Motorway Apt. 391, Martinezfurt, NE 82801",Cancelled,23-02-2025
ORD02680,CUST0103,05-03-2025,19466.16,"56330 Gregory Locks Suite 739, Jessicaton, NV 89762",Cancelled,28-03-2025
ORD02681,CUST0078,16-08-2024,1602.98,"907 Susan Drive, Avilaborough, ME 21696",Cancelled,19-03-2025
ORD02682,CUST0137,08-03-2025,23973.31,"3901 Oliver Course, North Ryanside, ND 53519",Shipped,24-05-2025
ORD02683,CUST0098,13-06-2025,57043.67,"63028 Boyer Mountain, New Justinchester, DE 02669",Cancelled,22-06-2025
ORD02684,CUST0122,12-03-2025,3970.12,"65988 Ann Course, Kevinview, HI 34871",Delivered,17-05-2025
ORD02685,CUST0038,25-11-2024,6570.38,"USCGC Knight, FPO AP 65513",Cancelled,02-12-2024
ORD02686,CUST0004,14-01-2025,12044.47,"PSC 0867, Box 7437, APO AA 66424",Delivered,17-03-2025
ORD02687,CUST0115,22-09-2024,38537.55,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Cancelled,17-06-2025
ORD02688,CUST0081,20-02-2025,8827.56,"661 Patterson Motorway, Peterton, ID 33359",Pending,17-04-2025
ORD02689,CUST0025,04-05-2025,56896.52,"PSC 7080, Box 4022, APO AP 16314",Delivered,21-06-2025
ORD02690,CUST0111,15-11-2024,27694.71,"578 Sarah Place, Port Zachary, DE 86736",Delivered,08-04-2025
ORD02691,CUST0086,28-02-2025,22792.24,"1257 Amber Mission Suite 764, Santosville, VT 86879",Delivered,30-05-2025
ORD02692,CUST0069,08-12-2024,24056.36,"258 Michael Roads, Maxwellberg, AK 76357",Pending,28-04-2025
ORD02693,CUST0066,15-11-2024,11370.33,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Cancelled,22-03-2025
ORD02694,CUST0119,27-08-2024,42072.85,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Shipped,02-09-2024
ORD02695,CUST0050,18-11-2024,13215.98,"2003 Graham Lodge, New Tammyburgh, IN 96092",Delivered,14-01-2025
ORD02696,CUST0047,07-02-2025,27102.45,"PSC 1453, Box 5727, APO AP 83591",Delivered,21-05-2025
ORD02697,CUST0141,20-04-2025,23000.72,"1723 Rebecca Points Apt. 526, New Alexisville, NE 66165",Pending,28-04-2025
ORD02698,CUST0003,26-08-2024,75513.8,"40023 Kristine Route, Vanessaport, NM 18739",Pending,24-09-2024
ORD02699,CUST0004,26-02-2025,20885.66,"PSC 0867, Box 7437, APO AA 66424",Cancelled,27-03-2025
ORD02700,CUST0026,20-01-2025,33159.79,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Pending,17-06-2025
ORD02701,CUST0115,30-04-2025,31033.09,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Delivered,08-05-2025
ORD02702,CUST0057,02-08-2024,7102.74,"USS Perez, FPO AA 17894",Delivered,18-11-2024
ORD02703,CUST0065,28-10-2024,22452.05,"USS Gonzalez, FPO AE 62081",Shipped,11-01-2025
ORD02704,CUST0009,26-07-2024,40885.11,"125 Johnson Isle, Smithview, AK 35219",Pending,29-09-2024
ORD02705,CUST0024,12-03-2025,80721.21,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Pending,08-04-2025
ORD02706,CUST0056,16-10-2024,36128.84,"146 Marcus Valley Suite 733, Wilkinsonport, FL 50847",Pending,30-01-2025
ORD02707,CUST0031,01-09-2024,34756.94,"185 Jacqueline Port Apt. 258, North Joshuahaven, KY 79759",Pending,05-09-2024
ORD02708,CUST0034,18-01-2025,22529.97,"190 Katherine Loop, Port Tracytown, PA 29478",Cancelled,12-05-2025
ORD02709,CUST0145,03-05-2025,23040.02,"144 Ortiz Squares, Brandonfort, OH 10167",Shipped,22-06-2025
ORD02710,CUST0029,12-02-2025,38093.09,"462 Jones Flat, Jesseville, SC 29508",Shipped,24-04-2025
ORD02711,CUST0065,07-06-2025,10139.05,"USS Gonzalez, FPO AE 62081",Delivered,07-06-2025
ORD02712,CUST0120,21-04-2025,9721.69,"4976 Bradley Centers, New Russellhaven, OR 66564",Pending,12-06-2025
ORD02713,CUST0117,20-09-2024,36625.75,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Delivered,01-10-2024
ORD02714,CUST0110,27-02-2025,4839.39,"474 Antonio Trafficway, North Henry, WI 97039",Delivered,13-03-2025
ORD02715,CUST0066,19-04-2025,46246.66,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Shipped,02-05-2025
ORD02716,CUST0019,14-06-2025,12113.28,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Delivered,15-06-2025
ORD02717,CUST0016,10-05-2025,1013.75,"848 Frederick Points, New Becky, ME 29267",Cancelled,15-05-2025
ORD02718,CUST0100,18-01-2025,41614.44,"677 Moreno Glens Apt. 020, West Elizabeth, KY 74103",Delivered,06-04-2025
ORD02719,CUST0016,03-10-2024,17436.26,"848 Frederick Points, New Becky, ME 29267",Delivered,25-01-2025
ORD02720,CUST0068,06-03-2025,22562.32,"04606 Wilcox Brooks, Richardmouth, KS 27895",Shipped,05-04-2025
ORD02721,CUST0113,15-01-2025,44588.25,"051 Rhonda Heights, New Danielleton, SD 52959",Pending,01-05-2025
ORD02722,CUST0126,02-02-2025,12857.26,"25940 Adam Green Suite 707, Trevinoborough, RI 12991",Shipped,22-05-2025
ORD02723,CUST0101,04-03-2025,38224.51,"6025 Lori Plains Apt. 491, Zacharybury, KY 43650",Shipped,22-06-2025
ORD02724,CUST0126,14-08-2024,14316.38,"25940 Adam Green Suite 707, Trevinoborough, RI 12991",Pending,02-09-2024
ORD02725,CUST0037,15-02-2025,13565.62,"7772 Fernando Valleys, West Dianeville, VA 88934",Cancelled,19-02-2025
ORD02726,CUST0056,04-02-2025,135.1,"146 Marcus Valley Suite 733, Wilkinsonport, FL 50847",Pending,17-03-2025
ORD02727,CUST0114,03-01-2025,46706.65,"09944 Jasmine Ranch, Alexanderland, WA 94550",Delivered,06-01-2025
ORD02728,CUST0027,06-08-2024,46172.26,"44836 Tamara Stream, Lisamouth, AR 09785",Pending,12-12-2024
ORD02729,CUST0019,17-05-2025,42525.24,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Pending,20-05-2025
ORD02730,CUST0147,09-10-2024,31196.66,"61857 Brown Lane Suite 975, West Richard, NE 73998",Delivered,07-12-2024
ORD02731,CUST0115,16-12-2024,21764.81,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Pending,13-05-2025
ORD02732,CUST0128,09-08-2024,6847.08,"530 Theresa Plain, Barbaraland, LA 68274",Shipped,28-05-2025
ORD02733,CUST0001,25-04-2025,8780.42,"8974 Underwood Mission Apt. 062, Lake Jenniferland, NJ 05928",Pending,23-06-2025
ORD02734,CUST0100,30-08-2024,11431.83,"677 Moreno Glens Apt. 020, West Elizabeth, KY 74103",Delivered,01-10-2024
ORD02735,CUST0039,19-02-2025,37883.18,"729 Taylor Fall, Smithtown, MA 49915",Delivered,14-03-2025
ORD02736,CUST0101,29-12-2024,40276.46,"6025 Lori Plains Apt. 491, Zacharybury, KY 43650",Pending,01-02-2025
ORD02737,CUST0132,17-02-2025,34511.02,"17701 Lee Village, South Benjamin, CT 34286",Cancelled,25-04-2025
ORD02738,CUST0123,21-10-2024,22756.48,"5651 Clinton Mountains, North Brian, NM 79514",Cancelled,16-03-2025
ORD02739,CUST0104,12-04-2025,6682.8,"8847 Isabel Station, Port Alexandria, VT 17876",Pending,07-05-2025
ORD02740,CUST0139,23-12-2024,11416,"99904 Lisa Overpass, Timothyside, IN 42449",Shipped,25-12-2024
ORD02741,CUST0001,20-08-2024,17413.5,"8974 Underwood Mission Apt. 062, Lake Jenniferland, NJ 05928",Cancelled,10-04-2025
ORD02742,CUST0124,08-11-2024,30174.92,"087 Rice Square Suite 350, Wiseview, MN 97899",Pending,19-06-2025
ORD02743,CUST0146,16-08-2024,7681.76,"090 Campbell Ramp, Hillbury, OH 93809",Delivered,15-05-2025
ORD02744,CUST0086,10-01-2025,6161.17,"1257 Amber Mission Suite 764, Santosville, VT 86879",Delivered,19-06-2025
ORD02745,CUST0103,25-07-2024,10304.73,"56330 Gregory Locks Suite 739, Jessicaton, NV 89762",Pending,21-05-2025
ORD02746,CUST0024,26-08-2024,20768.8,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Delivered,01-05-2025
ORD02747,CUST0137,30-07-2024,64380.09,"3901 Oliver Course, North Ryanside, ND 53519",Delivered,11-10-2024
ORD02748,CUST0021,16-12-2024,47514.88,"91232 Kara Locks, Josephchester, MS 92302",Cancelled,16-04-2025
ORD02749,CUST0075,23-10-2024,70965.12,"9755 Bell Drives, South Daniel, MO 78179",Shipped,08-12-2024
ORD02750,CUST0046,20-06-2025,35684.6,"3232 Nicholas Ferry Apt. 112, Lisaville, VT 08259",Pending,23-06-2025
ORD02751,CUST0099,23-05-2025,8545.18,"2368 Ortiz Flat Suite 596, Port Adamland, OH 64849",Shipped,25-05-2025
ORD02752,CUST0077,16-06-2025,5997.62,"80735 Jordan View Suite 904, Lake Nicole, WI 55699",Cancelled,20-06-2025
ORD02753,CUST0028,11-09-2024,49026.44,"6792 Derek Locks, Lake Anthony, NV 08046",Delivered,20-05-2025
ORD02754,CUST0125,05-08-2024,26999.76,"00001 Jessica Unions Apt. 142, New Eileen, AL 36476",Pending,11-08-2024
ORD02755,CUST0113,03-03-2025,3998.35,"051 Rhonda Heights, New Danielleton, SD 52959",Shipped,04-06-2025
ORD02756,CUST0036,27-08-2024,75835.14,"46988 Erin Glen, Williamshire, WY 87033",Pending,31-12-2024
ORD02757,CUST0050,14-09-2024,78562.4,"2003 Graham Lodge, New Tammyburgh, IN 96092",Pending,09-12-2024
ORD02758,CUST0062,12-12-2024,23725.25,"91933 Billy Trail, Danielview, TX 45112",Cancelled,17-04-2025
ORD02759,CUST0100,06-02-2025,4538.71,"677 Moreno Glens Apt. 020, West Elizabeth, KY 74103",Pending,15-04-2025
ORD02760,CUST0139,26-07-2024,64068.54,"99904 Lisa Overpass, Timothyside, IN 42449",Delivered,01-01-2025
ORD02761,CUST0128,26-06-2024,54829.45,"530 Theresa Plain, Barbaraland, LA 68274",Cancelled,24-05-2025
ORD02762,CUST0005,16-03-2025,24022.95,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Pending,29-03-2025
ORD02763,CUST0087,21-09-2024,3856.93,"7240 Dunn Junction Apt. 327, Port Margaretland, CO 45789",Pending,28-11-2024
ORD02764,CUST0087,03-12-2024,18655.03,"7240 Dunn Junction Apt. 327, Port Margaretland, CO 45789",Pending,23-03-2025
ORD02765,CUST0104,17-06-2025,16319.55,"8847 Isabel Station, Port Alexandria, VT 17876",Pending,23-06-2025
ORD02766,CUST0055,23-09-2024,31065.34,"11409 Kenneth Valley, New Annetteburgh, KS 69676",Cancelled,03-03-2025
ORD02767,CUST0138,25-10-2024,4733.04,"Unit 6862 Box 4942, DPO AP 75085",Shipped,04-06-2025
ORD02768,CUST0149,06-11-2024,44044.42,"809 Aaron Key, Princehaven, FL 60459",Shipped,12-05-2025
ORD02769,CUST0019,31-08-2024,23980.82,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Pending,10-11-2024
ORD02770,CUST0037,07-01-2025,3705.79,"7772 Fernando Valleys, West Dianeville, VA 88934",Cancelled,13-01-2025
ORD02771,CUST0005,30-11-2024,18013.35,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Cancelled,13-04-2025
ORD02772,CUST0012,16-03-2025,4054.07,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Shipped,09-04-2025
ORD02773,CUST0034,08-10-2024,42651.52,"190 Katherine Loop, Port Tracytown, PA 29478",Pending,20-02-2025
ORD02774,CUST0045,10-08-2024,40893.38,"47504 Martinez Locks Suite 175, Michaelberg, AZ 49693",Pending,29-11-2024
ORD02775,CUST0079,27-02-2025,3459.82,"3429 Fleming Coves, West Joannamouth, GA 04492",Pending,11-03-2025
ORD02776,CUST0117,15-01-2025,36410.05,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Shipped,01-02-2025
ORD02777,CUST0017,11-02-2025,50095.06,"26755 George Corner Apt. 076, Ritaside, DC 31691",Pending,08-04-2025
ORD02778,CUST0030,07-06-2025,62268.25,"USCGC Mcintosh, FPO AA 10459",Cancelled,15-06-2025
ORD02779,CUST0057,15-01-2025,34630.37,"USS Perez, FPO AA 17894",Pending,27-01-2025
ORD02780,CUST0052,25-03-2025,26998.05,"353 Watson Fields, Danielbury, MT 50463",Cancelled,05-05-2025
ORD02781,CUST0087,07-06-2025,3153.27,"7240 Dunn Junction Apt. 327, Port Margaretland, CO 45789",Cancelled,21-06-2025
ORD02782,CUST0084,02-07-2024,47970.16,"86180 Denise Pass Apt. 613, North Derek, UT 73292",Pending,13-11-2024
ORD02783,CUST0148,17-01-2025,2858.17,"1893 Hall Way Suite 050, Stacystad, NE 60022",Shipped,15-03-2025
ORD02784,CUST0083,04-11-2024,19109.63,"69059 Tucker Turnpike, Palmerstad, WA 88011",Shipped,11-02-2025
ORD02785,CUST0012,26-06-2024,25427.66,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Shipped,16-02-2025
ORD02786,CUST0086,26-08-2024,35300.42,"1257 Amber Mission Suite 764, Santosville, VT 86879",Pending,30-04-2025
ORD02787,CUST0031,22-01-2025,1996.74,"185 Jacqueline Port Apt. 258, North Joshuahaven, KY 79759",Delivered,18-03-2025
ORD02788,CUST0037,15-06-2025,22758.34,"7772 Fernando Valleys, West Dianeville, VA 88934",Cancelled,22-06-2025
ORD02789,CUST0044,25-05-2025,38869.5,"9881 George Forges, Newmanburgh, WV 34676",Delivered,01-06-2025
ORD02790,CUST0142,07-10-2024,49370.05,"89429 Drake Burg Apt. 498, Ashleyshire, IL 04240",Shipped,29-01-2025
ORD02791,CUST0113,03-04-2025,27090.7,"051 Rhonda Heights, New Danielleton, SD 52959",Shipped,12-04-2025
ORD02792,CUST0149,29-06-2024,48245.54,"809 Aaron Key, Princehaven, FL 60459",Pending,20-01-2025
ORD02793,CUST0035,31-10-2024,31073.35,"879 Long Highway, Donaldberg, SC 00661",Pending,23-05-2025
ORD02794,CUST0097,21-05-2025,28550.44,"612 Estrada Heights Apt. 548, Michaelfort, ID 06438",Shipped,01-06-2025
ORD02795,CUST0005,08-03-2025,5189.73,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Cancelled,26-05-2025
ORD02796,CUST0021,19-03-2025,26377.86,"91232 Kara Locks, Josephchester, MS 92302",Pending,29-03-2025
ORD02797,CUST0002,13-11-2024,56987.95,"38682 Gonzales Station Suite 566, Gwendolynview, ME 23710",Shipped,27-12-2024
ORD02798,CUST0023,14-12-2024,37749.21,"574 Adams Corners Suite 929, South Jessicabury, MD 28232",Delivered,20-05-2025
ORD02799,CUST0107,24-06-2024,7037.89,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Cancelled,29-10-2024
ORD02800,CUST0033,13-02-2025,690.76,"085 Sheila Fork, Jenniferberg, PA 03137",Shipped,24-03-2025
ORD02801,CUST0037,10-08-2024,6004.45,"7772 Fernando Valleys, West Dianeville, VA 88934",Delivered,17-02-2025
ORD02802,CUST0134,16-02-2025,44070.84,"8464 Richardson Parks Apt. 774, Lopezshire, CO 39796",Cancelled,10-03-2025
ORD02803,CUST0106,03-05-2025,55518.63,"53110 Ramirez Mews Apt. 184, Port Benjamin, AK 44399",Shipped,04-06-2025
ORD02804,CUST0045,22-03-2025,36197.57,"47504 Martinez Locks Suite 175, Michaelberg, AZ 49693",Pending,24-06-2025
ORD02805,CUST0047,24-06-2024,21968.21,"PSC 1453, Box 5727, APO AP 83591",Cancelled,25-12-2024
ORD02806,CUST0023,28-07-2024,49191.39,"574 Adams Corners Suite 929, South Jessicabury, MD 28232",Delivered,08-11-2024
ORD02807,CUST0090,08-12-2024,5482.76,"99766 Gerald Vista, Mckinneystad, WV 91615",Cancelled,10-05-2025
ORD02808,CUST0002,18-09-2024,11633.82,"38682 Gonzales Station Suite 566, Gwendolynview, ME 23710",Shipped,24-02-2025
ORD02809,CUST0050,31-10-2024,6155.61,"2003 Graham Lodge, New Tammyburgh, IN 96092",Pending,15-02-2025
ORD02810,CUST0136,20-08-2024,59639.86,"32208 Singh Passage, South Anthonyton, UT 59106",Pending,15-11-2024
ORD02811,CUST0093,05-05-2025,28313.88,"8712 Hannah Springs Suite 620, Benjaminport, NE 88927",Shipped,12-05-2025
ORD02812,CUST0119,18-09-2024,26709.24,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Shipped,17-03-2025
ORD02813,CUST0071,28-05-2025,5439.85,"2470 James Shoal Suite 436, Wongchester, SD 55950",Pending,14-06-2025
ORD02814,CUST0050,27-07-2024,46842.68,"2003 Graham Lodge, New Tammyburgh, IN 96092",Pending,05-08-2024
ORD02815,CUST0039,20-06-2025,55783.81,"729 Taylor Fall, Smithtown, MA 49915",Cancelled,22-06-2025
ORD02816,CUST0128,04-05-2025,8033.52,"530 Theresa Plain, Barbaraland, LA 68274",Shipped,08-05-2025
ORD02817,CUST0041,01-07-2024,3399.32,"78498 Hernandez Stream Suite 205, Sandersmouth, IL 82609",Pending,13-11-2024
ORD02818,CUST0014,11-01-2025,17290.34,"29116 Chen Lane, East Briannaburgh, NM 35111",Delivered,24-06-2025
ORD02819,CUST0073,10-05-2025,15044.9,"0036 Madison Vista Suite 931, Port Bradleytown, MN 55260",Shipped,01-06-2025
ORD02820,CUST0112,16-11-2024,8172.83,"50522 Tracy Plaza, Zacharyburgh, AZ 79247",Delivered,11-04-2025
ORD02821,CUST0086,02-08-2024,28905.37,"1257 Amber Mission Suite 764, Santosville, VT 86879",Cancelled,16-10-2024
ORD02822,CUST0012,31-01-2025,25046.72,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Pending,13-04-2025
ORD02823,CUST0014,28-02-2025,7102.74,"29116 Chen Lane, East Briannaburgh, NM 35111",Shipped,06-06-2025
ORD02824,CUST0041,10-01-2025,8194.76,"78498 Hernandez Stream Suite 205, Sandersmouth, IL 82609",Pending,28-03-2025
ORD02825,CUST0125,09-10-2024,45713.22,"00001 Jessica Unions Apt. 142, New Eileen, AL 36476",Pending,22-05-2025
ORD02826,CUST0019,15-09-2024,55114.18,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Shipped,18-09-2024
ORD02827,CUST0114,30-08-2024,16084.26,"09944 Jasmine Ranch, Alexanderland, WA 94550",Delivered,11-12-2024
ORD02828,CUST0108,25-06-2024,45226.59,"380 Karen Union, North Matthewbury, CT 81240",Shipped,05-10-2024
ORD02829,CUST0084,25-10-2024,35798.8,"86180 Denise Pass Apt. 613, North Derek, UT 73292",Shipped,07-05-2025
ORD02830,CUST0029,30-08-2024,27330.21,"462 Jones Flat, Jesseville, SC 29508",Delivered,21-03-2025
ORD02831,CUST0059,27-10-2024,2404.47,"22393 Love Oval, Coxberg, ME 61873",Pending,25-04-2025
ORD02832,CUST0061,01-08-2024,21834.37,"PSC 1073, Box 2470, APO AP 25162",Cancelled,29-04-2025
ORD02833,CUST0052,19-07-2024,11305.96,"353 Watson Fields, Danielbury, MT 50463",Cancelled,31-10-2024
ORD02834,CUST0057,01-09-2024,4702.12,"USS Perez, FPO AA 17894",Pending,25-03-2025
ORD02835,CUST0121,03-10-2024,3996.84,"074 Garrett Falls, East Patrickview, ID 95379",Cancelled,18-11-2024
ORD02836,CUST0014,06-05-2025,47894.05,"29116 Chen Lane, East Briannaburgh, NM 35111",Cancelled,27-05-2025
ORD02837,CUST0038,30-03-2025,29944.19,"USCGC Knight, FPO AP 65513",Shipped,04-05-2025
ORD02838,CUST0117,17-04-2025,6269.24,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Shipped,28-04-2025
ORD02839,CUST0100,06-06-2025,35165.44,"677 Moreno Glens Apt. 020, West Elizabeth, KY 74103",Delivered,24-06-2025
ORD02840,CUST0035,10-03-2025,42520.67,"879 Long Highway, Donaldberg, SC 00661",Cancelled,06-04-2025
ORD02841,CUST0050,19-05-2025,26461.68,"2003 Graham Lodge, New Tammyburgh, IN 96092",Delivered,19-06-2025
ORD02842,CUST0070,05-12-2024,4707.39,"91496 Buchanan Dam, South Brian, MA 75185",Shipped,10-03-2025
ORD02843,CUST0086,23-06-2025,32461.83,"1257 Amber Mission Suite 764, Santosville, VT 86879",Shipped,23-06-2025
ORD02844,CUST0009,05-05-2025,18077.53,"125 Johnson Isle, Smithview, AK 35219",Pending,31-05-2025
ORD02845,CUST0072,12-12-2024,5749.59,"4691 Reyes Extension Apt. 334, New Kathy, FL 74751",Shipped,14-12-2024
ORD02846,CUST0029,20-02-2025,2324.5,"462 Jones Flat, Jesseville, SC 29508",Cancelled,26-02-2025
ORD02847,CUST0118,07-04-2025,56090.19,"48562 Strickland Fords Suite 280, North Ryanhaven, WA 46142",Cancelled,07-06-2025
ORD02848,CUST0044,05-05-2025,46521.44,"9881 George Forges, Newmanburgh, WV 34676",Delivered,17-06-2025
ORD02849,CUST0057,23-01-2025,22861.36,"USS Perez, FPO AA 17894",Delivered,19-05-2025
ORD02850,CUST0041,22-02-2025,27817.59,"78498 Hernandez Stream Suite 205, Sandersmouth, IL 82609",Shipped,15-03-2025
ORD02851,CUST0148,26-10-2024,6011.3,"1893 Hall Way Suite 050, Stacystad, NE 60022",Shipped,07-05-2025
ORD02852,CUST0023,13-05-2025,28883.9,"574 Adams Corners Suite 929, South Jessicabury, MD 28232",Cancelled,05-06-2025
ORD02853,CUST0134,25-06-2024,32102.89,"8464 Richardson Parks Apt. 774, Lopezshire, CO 39796",Cancelled,10-07-2024
ORD02854,CUST0056,25-01-2025,52563.49,"146 Marcus Valley Suite 733, Wilkinsonport, FL 50847",Cancelled,21-04-2025
ORD02855,CUST0119,02-09-2024,28906.22,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Delivered,19-09-2024
ORD02856,CUST0004,10-06-2025,16863.15,"PSC 0867, Box 7437, APO AA 66424",Cancelled,20-06-2025
ORD02857,CUST0064,10-09-2024,34534.37,"1961 Samuel Centers Suite 658, North Brandonville, MN 92250",Shipped,10-10-2024
ORD02858,CUST0084,05-01-2025,6004.45,"86180 Denise Pass Apt. 613, North Derek, UT 73292",Cancelled,11-02-2025
ORD02859,CUST0149,08-03-2025,11166.37,"809 Aaron Key, Princehaven, FL 60459",Shipped,19-06-2025
ORD02860,CUST0039,30-04-2025,70392.8,"729 Taylor Fall, Smithtown, MA 49915",Pending,30-04-2025
ORD02861,CUST0107,30-08-2024,6091.58,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Pending,01-01-2025
ORD02862,CUST0011,04-11-2024,34674.46,"74388 Candice Isle Apt. 687, Barnesland, PA 07149",Cancelled,29-03-2025
ORD02863,CUST0130,19-09-2024,17975.5,"82335 Campbell Point Suite 375, Micheleborough, ND 62024",Pending,03-11-2024
ORD02864,CUST0109,26-04-2025,52001.64,"9995 Denise Lock, West Lauren, AZ 40305",Cancelled,12-05-2025
ORD02865,CUST0123,27-07-2024,24060.54,"5651 Clinton Mountains, North Brian, NM 79514",Pending,07-11-2024
ORD02866,CUST0116,23-08-2024,19534.3,"PSC 2572, Box 6881, APO AP 12909",Cancelled,06-12-2024
ORD02867,CUST0062,24-09-2024,19481.98,"91933 Billy Trail, Danielview, TX 45112",Pending,08-05-2025
ORD02868,CUST0143,22-04-2025,26154.39,"982 Chase Lights, New Nathanland, MN 34432",Pending,14-06-2025
ORD02869,CUST0105,12-05-2025,26149.51,"467 Floyd Center Apt. 365, North Amberfurt, MI 25792",Shipped,22-05-2025
ORD02870,CUST0034,13-02-2025,56033.56,"190 Katherine Loop, Port Tracytown, PA 29478",Delivered,21-06-2025
ORD02871,CUST0076,06-09-2024,1602.98,"2655 Johnny Extension, Brendanburgh, HI 19369",Shipped,20-01-2025
ORD02872,CUST0024,17-03-2025,18825.98,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Pending,03-04-2025
ORD02873,CUST0123,10-06-2025,39119.39,"5651 Clinton Mountains, North Brian, NM 79514",Delivered,15-06-2025
ORD02874,CUST0042,02-04-2025,9395.41,"2922 Bradley Stream, Fleminghaven, DC 03253",Cancelled,01-06-2025
ORD02875,CUST0147,03-11-2024,14878.17,"61857 Brown Lane Suite 975, West Richard, NE 73998",Pending,10-01-2025
ORD02876,CUST0117,23-10-2024,6766.31,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Cancelled,23-11-2024
ORD02877,CUST0036,06-02-2025,29165.07,"46988 Erin Glen, Williamshire, WY 87033",Cancelled,04-04-2025
ORD02878,CUST0048,11-05-2025,32510.36,"03868 Alfred Harbor, Jessicaport, OK 85057",Delivered,13-05-2025
ORD02879,CUST0119,23-05-2025,27931.33,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Pending,16-06-2025
ORD02880,CUST0019,16-04-2025,16898.49,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Cancelled,25-04-2025
ORD02881,CUST0086,02-02-2025,1326.22,"1257 Amber Mission Suite 764, Santosville, VT 86879",Pending,11-02-2025
ORD02882,CUST0076,15-08-2024,13035.55,"2655 Johnny Extension, Brendanburgh, HI 19369",Cancelled,25-12-2024
ORD02883,CUST0070,21-12-2024,22954.36,"91496 Buchanan Dam, South Brian, MA 75185",Shipped,04-05-2025
ORD02884,CUST0021,19-01-2025,30641.62,"91232 Kara Locks, Josephchester, MS 92302",Delivered,21-06-2025
ORD02885,CUST0015,26-09-2024,61292,"3638 Alvarado Run, New Bonnieton, UT 60493",Delivered,05-12-2024
ORD02886,CUST0014,30-07-2024,39664.41,"29116 Chen Lane, East Briannaburgh, NM 35111",Pending,03-03-2025
ORD02887,CUST0099,04-06-2025,67008.84,"2368 Ortiz Flat Suite 596, Port Adamland, OH 64849",Delivered,18-06-2025
ORD02888,CUST0120,21-06-2025,6682.8,"4976 Bradley Centers, New Russellhaven, OR 66564",Pending,21-06-2025
ORD02889,CUST0094,27-03-2025,24522.45,"0215 Michael Neck, New Andrew, LA 76678",Delivered,29-04-2025
ORD02890,CUST0045,13-05-2025,26999.76,"47504 Martinez Locks Suite 175, Michaelberg, AZ 49693",Pending,18-06-2025
ORD02891,CUST0144,13-04-2025,34223.18,"577 Cody Loop, North Wendy, ID 28886",Shipped,17-05-2025
ORD02892,CUST0036,12-05-2025,54996.84,"46988 Erin Glen, Williamshire, WY 87033",Delivered,21-06-2025
ORD02893,CUST0062,30-10-2024,6288.06,"91933 Billy Trail, Danielview, TX 45112",Pending,06-11-2024
ORD02894,CUST0123,02-10-2024,11897.11,"5651 Clinton Mountains, North Brian, NM 79514",Shipped,14-01-2025
ORD02895,CUST0058,06-05-2025,37800.62,"2818 Gordon Locks, East Haley, ME 84438",Delivered,15-06-2025
ORD02896,CUST0091,12-05-2025,7681.76,"817 Monroe Forges Suite 653, East Cherylborough, TN 00884",Delivered,14-06-2025
ORD02897,CUST0129,21-05-2025,37837.52,"556 Hernandez Loaf, Reillychester, NE 33398",Cancelled,09-06-2025
ORD02898,CUST0071,31-03-2025,5990.22,"2470 James Shoal Suite 436, Wongchester, SD 55950",Pending,20-04-2025
ORD02899,CUST0017,27-07-2024,8552.79,"26755 George Corner Apt. 076, Ritaside, DC 31691",Delivered,04-08-2024
ORD02900,CUST0089,11-01-2025,52946.58,"778 Julie Square Apt. 351, Seanton, OK 88371",Cancelled,07-06-2025
ORD02901,CUST0125,14-08-2024,10676.46,"00001 Jessica Unions Apt. 142, New Eileen, AL 36476",Pending,24-10-2024
